ID,RAdeg,DECdeg,Hmag,PhotFlag,Class_star,AGNflag,zphot,zspec,q_zspec,r_zspec,zbest,zphot_l68,zphot_u68,zphot_l95,zphot_u95,zAGN,M_neb_med,s_neb_med,M_med,s_med,M_14a_cons,M_11a_tau,M_6a_tau^NEB,M_13a_tau,M_12a_tau,M_6a_tau,M_2a_tau,M_15a,M_10c,M_14a_lin,M_14a_deltau,M_14a_tau,M_14a_inctau,M_14a,M_neb_med_lin,s_neb_med_lin,M_med_lin,s_med_lin
16700,215.1164997,53.0237528,26.1687,0,0.15,0,2.345,-99.0,-99,-99,2.345,1.22,2.7,0.4,3.06,-99.0,8.3865,0.072505,8.65117,0.113795,8.381,8.45895,8.31408,8.75,8.7689,8.54667,8.654,8.51966,8.74,8.25348,8.30581,8.42116,8.34247,8.42116,8.39253,0.07303,8.67185,0.11353
16701,214.7614849,52.7709102,22.6543,0,0.0,0,1.61,-99.0,-99,-99,1.61,1.42,1.55,1.39,1.65,-99.0,9.9447,0.182147,9.94505,0.210243,9.8493,10.2015,9.94473,10.01,9.7827,9.83847,10.309,9.88009,9.85,9.73831,-99.0,9.90695,9.84263,-99.0,9.94473,0.23089,9.94989,0.31341
16702,215.1424005,53.0407422,23.6055,0,0.0,0,1.7,-99.0,-99,-99,1.7,1.43,1.72,1.33,1.97,-99.0,9.5574,0.058052,9.55068,0.081438,9.5038,9.59615,9.61098,9.62,9.4034,9.52336,9.578,9.53977,9.52,9.40372,9.54387,9.53354,9.49988,9.53354,9.59615,0.05741,9.5593,0.07299
16703,215.0435511,52.9719693,24.3172,0,0.01,0,1.717,-99.0,-99,-99,1.717,1.43,2.04,1.24,2.22,-99.0,9.0373,0.062354,9.0205,0.093903,8.9819,9.09273,8.98785,9.11,8.962,8.88036,9.079,8.96575,8.92,8.90094,8.97963,8.98093,8.96982,8.98093,8.98785,0.07027,9.01018,0.0898
16706,214.9212093,52.8853282,24.7482,0,0.0,0,2.238,-99.0,-99,-99,2.238,1.48,2.55,1.18,2.8,-99.0,9.0829,0.066758,9.35264,0.073759,9.0829,9.18358,9.05729,9.34,9.283,9.44311,9.383,9.26217,4.97,8.97746,9.01872,9.10393,9.04834,9.08304,9.12501,0.06685,9.33587,0.07696
16709,214.6804337,52.7137428,25.2582,0,0.08,0,1.703,-99.0,-99,-99,1.703,1.39,2.09,1.07,2.36,-99.0,8.7756,0.085669,8.79233,0.189356,8.6915,8.85957,8.74656,8.9,8.597,8.68467,9.076,8.74764,8.63,8.58681,8.67592,8.7257,8.65986,8.69165,8.78363,0.08548,8.77441,0.21092
16718,214.8783097,52.8548792,25.2655,0,0.0,0,1.385,-99.0,-99,-99,1.385,1.16,2.1,0.9,2.4,-99.0,8.4918,0.173629,8.5238,0.102563,8.3226,8.66106,8.42455,8.61,8.4376,8.48586,8.648,8.42182,8.29,8.18477,8.22499,8.34955,8.27667,8.32271,8.524,0.16913,8.5323,0.10222
16722,214.8296858,52.8207936,26.2596,0,0.35,0,1.747,-99.0,-99,-99,1.747,3.11,4.85,0.84,5.07,-99.0,8.3266,0.524464,8.54457,0.768232,8.2323,7.80499,8.84825,8.23,8.2244,8.86475,9.916,8.0545,9.47,8.16675,8.17096,8.24453,8.23025,8.23242,8.23231,0.38809,8.65428,0.76823
16723,214.8664232,52.8456967,22.6543,0,0.02,0,1.425,-99.0,-99,-99,1.425,1.25,1.57,1.14,1.71,-99.0,10.1592,0.256707,10.0724,0.134697,9.909,10.4095,10.0603,10.17,9.9991,10.0603,10.34,10.0595,9.85,9.75629,9.82269,10.0107,9.89817,10.0107,10.0603,0.23963,10.0603,0.1581
16725,214.9666318,52.9180848,26.3224,0,0.51,0,1.312,-99.0,-99,-99,1.312,1.04,2.31,0.58,2.68,-99.0,7.771,0.128446,7.97799,0.056182,7.6451,7.72697,7.89691,8.02,7.908,8.04139,7.961,7.93598,7.89,7.49949,7.54297,7.65727,7.59695,7.6452,7.78901,0.12696,7.9676,0.05597
16730,214.7405721,52.7572253,26.1878,0,0.37,0,1.181,-99.0,-99,-99,1.181,0.72,2.47,0.28,2.91,-99.0,7.9923,0.174824,8.2227,0.168391,7.8412,8.15398,8.1329,8.22,8.2227,8.21352,8.594,8.21405,7.36,7.71265,7.78153,7.89184,7.79907,7.84129,8.02516,0.16576,8.22135,0.2664
16731,215.1786076,53.0667506,24.3241,0,0.01,0,1.44,-99.0,-99,-99,1.44,1.3,1.57,1.11,1.93,-99.0,8.6611,0.291253,8.95105,0.086414,8.7976,8.94155,8.38075,8.99,8.8421,8.9882,9.06,8.89359,8.77,8.67775,8.82667,8.82224,8.76014,8.7977,8.746,0.24901,8.98472,0.0803
16732,214.8794956,52.8554205,23.1285,0,0.0,0,2.5,1.5154,1,2,1.5154,2.18,2.53,2.01,2.68,-99.0,9.2272,0.103005,9.20097,0.16105,9.1302,9.32426,9.16732,9.46,9.154,9.24204,9.024,9.1599,9.45,9.0195,9.03518,9.15852,9.10658,9.0195,9.23799,0.12073,9.18054,0.19099
16734,214.7719489,52.7794511,25.2347,0,0.0,0,1.711,-99.0,-99,-99,1.711,1.56,1.86,1.44,2.04,-99.0,8.8194,0.076267,8.90963,0.230436,8.7432,8.81561,8.89564,8.94,8.844,8.87927,9.383,8.83931,8.94,8.63758,8.73056,8.77838,8.7207,8.74328,8.81561,0.0757,8.90275,0.39815
16736,215.1749931,53.064195,24.0709,0,0.0,0,1.665,-99.0,-99,-99,1.665,1.4,1.56,1.33,1.8,-99.0,9.2855,0.043008,9.3096,0.084206,9.3259,9.28804,9.24005,9.42,9.1992,9.26975,9.338,9.3518,9.22,9.23048,9.35191,9.33728,9.31917,9.33728,9.28507,0.0428,9.30521,0.08213
16741,215.1878232,53.0740333,25.845,0,0.36,0,2.44,-99.0,-99,-99,2.44,1.51,2.79,1.14,3.18,-99.0,9.6365,0.160846,9.70415,0.140335,9.4757,9.64152,9.79734,9.77,9.4605,9.77129,9.807,9.70415,9.38,9.35569,9.5817,9.6253,9.43391,9.6253,9.66564,0.15445,9.73902,0.11082
16747,215.0785443,52.9972462,26.0644,0,0.06,0,2.285,-99.0,-99,-99,2.285,1.24,2.66,0.29,3.02,-99.0,8.4754,0.105483,8.67977,0.110524,8.4693,8.65497,8.47538,8.84,8.5322,8.65244,8.701,8.66465,7.61,8.33713,8.39524,8.50737,8.43198,8.50737,8.52636,0.10422,8.6774,0.11617
16748,214.9402318,52.8994481,25.5408,0,0.06,0,1.566,-99.0,-99,-99,1.566,1.16,1.98,0.94,2.28,-99.0,8.7136,0.175055,8.73366,0.053904,8.5389,8.8883,8.73263,8.79,8.6789,8.73288,8.756,8.65973,8.59,8.40592,8.46781,8.57795,8.49708,8.53899,8.74782,0.16608,8.72973,0.0539
16749,214.7881346,52.7906723,23.7653,0,0.0,0,2.395,-99.0,-99,-99,2.395,2.23,2.53,1.9,2.68,-99.0,9.9884,0.144792,9.9582,0.068904,9.9105,9.77703,10.0663,10.04,9.9582,9.86876,10.026,9.94566,10.08,9.80758,9.92328,9.92575,9.90074,9.92575,9.92827,0.13275,9.96277,0.06471
16750,215.0240399,52.9587842,26.7511,0,0.35,0,1.616,-99.0,-99,-99,1.616,0.8,2.78,0.27,3.9,-99.0,8.1467,0.1312,8.16006,0.447656,7.9765,8.14671,8.23452,8.31,8.6746,8.24969,7.458,8.04029,6.78,7.84103,7.92055,8.03368,7.92545,8.03368,8.13569,0.12605,8.2404,0.38123
16761,215.041567,52.9712446,26.7049,0,0.35,0,1.88,-99.0,-99,-99,1.88,0.84,3.46,0.28,5.18,-99.0,8.5957,0.196246,8.61878,0.168004,8.3599,8.73697,8.64296,8.73,8.3302,8.61878,8.745,8.5563,8.57,8.23867,8.30447,8.40818,8.33035,8.40818,8.58815,0.15925,8.58535,0.14608
16766,214.7421196,52.7584927,26.4161,0,0.36,0,2.316,-99.0,-99,-99,2.316,1.22,2.86,0.35,3.58,-99.0,8.2366,0.54685,9.0045,0.265507,8.3347,8.78049,7.69267,8.89,9.3595,8.80889,9.119,8.69468,9.11,8.23198,8.26204,8.39715,8.29939,8.39715,8.43327,0.37829,9.01942,0.30354
16768,215.1450213,53.0428329,23.5765,0,0.0,0,2.054,-99.0,-99,-99,2.054,1.77,2.23,1.62,2.39,-99.0,10.2599,0.194454,10.1546,0.165915,9.9658,10.2317,10.3446,10.2,10.1092,10.1072,10.471,10.0571,10.03,9.96553,9.99107,9.94365,9.98742,9.94365,10.1953,0.16511,10.1344,0.22687
16772,214.750584,52.7645757,25.7885,0,0.37,0,1.226,-99.0,-99,-99,1.226,0.89,2.22,0.52,2.65,-99.0,7.3853,0.335221,7.92178,0.299305,7.6897,7.62875,7.08099,7.93,7.7698,7.99366,8.375,7.56858,7.22,7.56472,7.58162,7.69888,7.65519,7.56472,7.62875,0.20126,7.96299,0.34582
16775,214.9442501,52.9022655,24.9716,0,0.36,0,1.617,-99.0,-99,-99,1.617,1.35,1.85,1.05,2.18,-99.0,8.7844,0.111906,8.92,0.240952,8.7101,8.75291,8.92174,8.92,8.6572,8.94419,9.305,8.79962,7.75,8.58733,8.81959,8.81286,8.67632,8.81286,8.75291,0.11128,8.93226,0.31602
16776,215.0459,52.9743895,25.9741,0,0.08,0,2.3,-99.0,-99,-99,2.3,0.74,2.5,0.25,3.05,-99.0,8.7598,0.083587,8.82761,0.151778,8.6858,8.83391,8.69276,9.06,8.6778,8.80794,8.989,8.8357,8.82,8.54559,8.61204,8.75123,8.64261,8.75123,8.76612,0.08307,8.90784,0.14548
16777,214.9240039,52.8881111,26.0438,0,0.14,0,2.21,-99.0,-99,-99,2.21,0.85,3.01,0.27,3.58,-99.0,8.5383,0.390985,8.8763,0.17761,8.5994,8.92769,8.14891,8.89,8.736,8.95041,9.185,8.77478,4.8,8.47827,8.51675,8.62333,8.56153,8.47827,8.69352,0.31418,8.89,0.20624
16780,214.8552836,52.8378434,23.504,0,0.01,0,1.722,-99.0,-99,-99,1.722,1.43,1.88,1.29,2.07,-99.0,9.6902,0.168532,9.56493,0.178691,9.5256,9.85475,9.75305,9.65,9.4716,9.47986,9.887,9.49035,9.54,9.4204,9.57154,9.55377,9.51933,9.57154,9.75305,0.14694,9.57747,0.23354
16783,215.1491752,53.0469115,25.0856,0,0.0,0,1.427,-99.0,-99,-99,1.427,1.0,1.49,0.49,1.67,-99.0,8.8321,0.005955,8.93005,0.103855,8.8264,8.83784,8.83493,9.0,8.8171,8.98322,9.043,8.82998,8.83,8.69286,8.8992,8.8754,8.79458,8.8754,8.83215,0.00591,8.94458,0.10461
16784,215.1229765,53.0281016,24.0055,0,0.0,0,1.871,-99.0,-99,-99,1.871,1.52,1.99,1.42,2.07,-99.0,9.3156,0.03975,9.34333,0.105383,9.3513,9.3459,9.27989,9.49,9.2205,9.31785,9.434,9.33141,9.25,9.26796,9.38579,9.36446,9.33615,9.36446,9.31705,0.03955,9.37583,0.11185
16792,215.1232794,53.0288402,24.8009,0,0.04,0,1.652,-99.0,-99,-99,1.652,1.33,1.65,1.22,1.79,-99.0,9.0275,0.015689,9.11401,0.094638,9.028,9.05418,9.02612,9.21,8.9514,9.06258,9.12,9.11401,8.36,8.90532,9.09185,9.08026,8.9967,9.08026,9.04038,0.0157,9.1069,0.09225
16795,214.87782,52.8554178,26.5249,0,0.35,0,1.524,-99.0,-99,-99,1.524,1.19,2.32,0.63,2.91,-99.0,8.2078,0.1732,8.28124,0.084814,7.9213,8.15645,8.25912,8.27,8.2599,8.29248,8.424,8.19237,7.11,7.79707,7.85271,7.96715,7.88215,7.92137,8.12225,0.1622,8.27326,0.09428
16796,214.7241944,52.7457738,24.9865,0,0.08,0,1.994,-99.0,-99,-99,1.994,1.46,2.38,1.18,2.61,-99.0,8.1985,0.667397,8.66753,0.148231,8.5309,8.83774,7.55931,8.85,8.7333,8.62024,8.453,8.71482,7.83,8.40944,8.42959,8.54129,8.49586,8.40944,8.559,0.41731,8.6701,0.13994
16810,214.8316111,52.8220743,25.1345,1,0.35,0,1.521,-99.0,-99,-99,1.521,1.79,2.26,1.43,2.46,-99.0,7.6466,0.415571,8.26817,0.291012,8.0305,7.26269,7.92226,8.27,8.3648,8.26269,8.823,8.03254,7.18,7.88311,7.88954,8.04528,7.9982,7.88311,7.79787,0.31868,8.26636,0.43919
16811,215.1340293,53.0359153,23.005,0,0.02,0,1.708,-99.0,-99,-99,1.708,1.44,1.97,1.32,2.1,-99.0,9.739,0.039593,9.56324,0.276211,9.6813,9.75716,9.73902,9.75,9.3145,9.77685,9.932,9.34963,9.63,9.58622,9.68737,9.68902,9.67838,9.68737,9.7209,0.0393,9.72484,0.2533
16812,214.6773615,52.7123765,25.6084,0,0.11,0,1.566,-99.0,-99,-99,1.566,0.84,2.71,0.32,3.23,-99.0,8.8464,0.309886,8.5682,0.376623,8.5469,9.14588,8.9843,8.71,8.4264,8.40993,9.293,8.44286,8.85,8.44288,8.48874,8.56961,8.51441,8.54702,8.9843,0.26082,8.58538,0.62568
16816,214.6794356,52.7139178,26.2483,0,0.35,0,1.569,-99.0,-99,-99,1.569,1.05,2.46,0.43,2.94,-99.0,8.2518,0.167482,8.41647,0.072297,8.106,8.39765,8.39445,8.49,8.4064,8.41647,8.457,8.29903,6.78,7.97375,8.04953,8.16575,8.05935,8.16575,8.39605,0.16114,8.40894,0.06873
16820,214.9168332,52.8831288,24.9541,0,0.03,0,2.251,-99.0,-99,-99,2.251,2.03,2.54,1.31,2.67,-99.0,8.7673,0.264144,9.0974,0.170709,8.7688,9.03002,8.50174,9.17,9.0248,9.01072,9.421,9.0577,8.98,8.606,8.6913,8.81256,8.71966,8.76891,8.65548,0.23892,9.11747,0.17775
16824,214.7186435,52.7414374,23.5434,0,0.0,0,1.65,-99.0,-99,-99,1.65,1.43,1.61,1.35,1.71,-99.0,9.744,0.098328,9.71227,0.076489,9.6458,9.8422,9.73448,9.82,9.618,9.70783,9.776,9.7167,9.63,9.53506,-99.0,9.7374,9.6405,9.7374,9.75503,0.09723,9.7167,0.07846
16830,214.7257124,52.7466678,24.5576,0,0.2,0,1.361,-99.0,-99,-99,1.361,1.17,2.13,0.73,2.37,-99.0,8.32,0.294709,8.59081,0.271466,8.5407,8.58568,8.05423,8.77,8.4726,8.41162,9.056,8.483,8.64,8.42142,8.4292,8.55493,8.51567,8.42142,8.39663,0.2566,8.64979,0.36109
16835,215.1205588,53.0273003,26.0941,0,0.36,0,1.873,-99.0,-99,-99,1.873,1.27,2.48,0.92,2.9,-99.0,8.719,0.304166,8.86989,0.159792,8.424,9.01394,8.84757,8.99,8.8248,8.91498,8.577,8.90824,8.77,8.30864,8.3644,8.45291,8.39002,8.42412,8.81227,0.23744,8.90824,0.12617
16836,214.6789677,52.712917,23.4623,0,0.0,0,1.926,-99.0,-99,-99,1.926,1.49,2.24,1.27,2.43,-99.0,9.3918,0.272708,9.30849,0.205047,9.168,9.63195,9.15168,9.38,9.1086,9.08099,9.536,9.10425,9.5,9.14314,9.14714,9.17385,9.16247,9.16807,9.33482,0.24976,9.26365,0.23176
16840,214.7951318,52.7961594,24.6394,0,0.0,0,1.67,-99.0,-99,-99,1.67,1.34,1.96,1.09,2.18,-99.0,9.0409,0.075546,9.03777,0.111961,8.9436,9.0776,9.07115,9.07,8.8027,9.02531,9.07,9.02788,8.95,8.85199,8.95705,8.96899,8.92152,8.96899,9.01577,0.06994,9.04823,0.09135
16842,215.1751096,53.0653709,24.6689,0,0.0,0,1.667,-99.0,-99,-99,1.667,1.52,1.75,1.37,1.79,-99.0,9.0751,0.037023,9.11486,0.123558,9.0694,9.03818,9.11193,9.24,8.918,9.10071,9.194,9.12901,9.05,9.00234,9.06406,9.079,9.05029,9.06949,9.07662,0.03702,9.10818,0.11497
16844,214.6784032,52.7132752,25.1809,0,0.35,0,1.763,-99.0,-99,-99,1.763,1.21,2.12,0.58,2.64,-99.0,8.8348,0.119608,8.9752,0.262315,8.734,8.83483,8.97225,9.0,8.9504,8.98394,9.522,8.8589,7.45,8.60861,8.67566,8.803,8.68552,8.73408,8.86925,0.12751,8.97172,0.50169
16845,214.8288329,52.8207634,25.1107,0,0.37,0,2.191,-99.0,-99,-99,2.191,2.15,2.55,1.55,2.69,-99.0,8.6134,0.424473,9.19969,0.051846,8.6134,9.08094,8.2335,9.25,9.172,9.22737,9.121,9.22212,7.9,8.51853,8.52922,8.6229,8.59267,8.61352,8.83761,0.34154,9.21275,0.04941
16854,214.7826533,52.787931,25.6859,0,0.03,0,1.688,-99.0,-99,-99,1.688,1.38,2.13,1.11,2.41,-99.0,8.5539,0.144993,8.63898,0.26314,8.3753,8.59575,8.64865,8.69,8.6233,8.58104,9.201,8.58796,8.39,8.25548,8.39632,8.4361,8.34208,8.37539,8.53313,0.13794,8.65793,0.46515
16855,214.9755319,52.925047,26.4414,0,0.35,0,1.671,-99.0,-99,-99,1.671,0.74,2.68,0.26,4.49,-99.0,8.467,0.098231,8.51009,0.128398,8.3054,8.46702,8.48287,8.59,8.3195,8.49122,8.643,8.43019,8.49,8.17635,8.29721,8.36501,8.26095,8.36501,8.40312,0.09614,8.5107,0.12366
16858,215.1781559,53.0666048,23.9371,0,0.0,0,1.562,-99.0,-99,-99,1.562,1.36,1.53,1.28,1.56,-99.0,9.223,0.077785,9.3568,0.150822,9.2952,9.27301,9.15076,9.44,9.1826,9.19948,9.531,9.33798,9.29,9.19357,9.34983,9.36346,9.28169,9.34983,9.22896,0.07641,9.39141,0.14036
16860,214.7624765,52.7733539,24.6868,0,0.0,0,1.848,-99.0,-99,-99,1.848,1.41,1.96,1.19,2.2,-99.0,9.1527,0.152179,9.31077,0.122936,9.0618,9.29556,9.00988,9.31,9.2391,9.31154,9.533,9.22801,9.18,8.93703,9.03418,9.1021,9.02693,9.06193,9.1758,0.14956,9.31,0.15011
16862,214.8326019,52.8235854,26.5124,0,0.12,0,1.405,-99.0,-99,-99,1.405,0.99,2.3,0.54,2.67,-99.0,7.4312,0.212615,7.60865,0.097836,7.6429,7.39622,7.21958,7.62,7.6395,7.46329,7.725,7.55511,7.23,7.49654,7.50362,7.65606,7.61067,7.49654,7.48089,0.20131,7.60652,0.09407
16869,215.1436553,53.0436259,26.0453,0,0.44,0,1.583,-99.0,-99,-99,1.583,1.15,2.06,0.87,2.39,-99.0,8.5328,0.22563,8.6157,0.12086,8.3371,8.72852,8.7273,8.66,8.5714,8.58138,8.848,8.55818,8.47,8.23676,8.31185,8.36705,8.30421,8.36705,8.65799,0.21133,8.61796,0.15102
16875,214.9551812,52.9107479,25.8573,0,0.35,0,1.613,-99.0,-99,-99,1.613,1.33,2.19,0.75,2.65,-99.0,8.5673,0.119901,8.60224,0.133344,8.3859,8.61248,8.56726,8.65,8.4898,8.55449,8.794,8.4691,7.43,8.26899,8.38733,8.44813,8.34503,8.44813,8.51381,0.11554,8.5689,0.13095
16884,215.0586742,52.9834449,24.8725,0,0.01,0,1.96,-99.0,-99,-99,1.96,1.37,2.26,1.16,2.54,-99.0,8.9155,0.199256,9.1429,0.180977,8.8372,9.1096,8.72148,9.16,9.0069,9.12581,9.448,9.00492,8.98,8.70637,8.7455,8.86293,8.78988,8.70637,8.97637,0.19194,9.11751,0.26196
16885,215.1251396,53.0305245,24.4337,0,0.48,0,2.189,-99.0,-99,-99,2.189,1.17,2.17,1.14,2.26,-99.0,9.0458,0.399566,9.5426,0.109432,9.3707,9.39861,8.69302,9.61,9.5809,9.45225,9.684,9.42416,9.32,9.02897,9.03418,9.52759,9.20095,9.52759,9.17567,0.32419,9.52695,0.11344
16888,215.1853197,53.0730409,25.8772,0,0.45,0,1.735,-99.0,-99,-99,1.735,1.49,1.78,1.01,2.01,-99.0,8.4735,0.175841,8.70377,0.146188,8.5601,8.64208,8.30492,8.79,8.4814,8.85479,8.622,8.70377,8.17,8.45812,8.48149,8.57217,8.533,8.45812,8.50543,0.17435,8.70377,0.13585
16889,215.1152844,53.0238867,25.969,0,0.37,0,1.386,-99.0,-99,-99,1.386,1.1,2.37,0.52,2.8,-99.0,8.2933,0.166634,8.39756,0.204268,8.1391,8.40278,8.44747,8.47,8.4003,8.38934,8.823,8.29374,8.43,7.99281,8.05474,8.18847,8.08936,8.13922,8.40278,0.14217,8.4536,0.3024
16890,215.0348507,52.9670715,25.81,0,0.35,0,1.722,-99.0,-99,-99,1.722,0.61,1.98,0.28,2.49,-99.0,8.7602,0.010318,8.85135,0.156865,8.7496,8.7602,8.77019,8.99,8.6627,8.83727,9.04,8.76153,8.64,8.63679,8.78563,8.81785,8.71883,8.81785,8.76,0.01031,8.89062,0.15009
16891,214.9867768,52.9327435,24.4212,0,0.13,0,1.783,-99.0,-99,-99,1.783,1.26,1.78,1.02,2.0,-99.0,9.5208,0.11822,9.545,0.159757,9.4149,9.61174,9.62675,9.61,9.3496,9.54691,9.78,9.47616,9.33,9.30214,9.50101,9.49184,9.40207,9.49184,9.53362,0.09609,9.54822,0.17645
16892,215.1829858,53.0712935,25.3832,0,0.48,0,2.138,-99.0,-99,-99,2.138,1.44,2.44,1.18,2.74,-99.0,8.8837,0.068734,9.14805,0.199588,8.8443,8.88372,8.97804,9.18,9.1161,8.95742,9.407,8.90276,9.03,8.70307,8.80443,8.90949,8.79701,8.90949,8.90031,0.06879,9.14922,0.24119
16896,215.0052844,52.9462972,26.036,0,0.35,0,0.539,-99.0,-99,-99,0.539,0.62,2.56,0.23,2.96,-99.0,7.0,0.246918,6.90667,0.159991,7.0505,6.8486,7.33985,7.04,6.9802,6.68815,7.072,6.83315,7.12,6.95049,6.99288,7.07062,7.01864,7.0506,7.16027,0.22934,6.91287,0.15098
16898,215.1454709,53.0451349,26.4704,0,0.35,0,2.01,-99.0,-99,-99,2.01,1.22,2.55,0.69,2.93,-99.0,8.5667,0.334797,8.84029,0.104637,8.1489,8.67304,8.77188,8.85,8.8338,8.84029,9.065,8.80957,8.95,8.01848,8.0656,8.17492,8.10139,8.14903,8.56366,0.27665,8.84198,0.13508
16900,215.1446709,53.043918,23.7524,0,0.0,0,1.591,-99.0,-99,-99,1.591,1.39,1.7,1.27,1.88,-99.0,9.3734,0.037843,9.39245,0.117562,9.3389,9.40799,9.40019,9.45,9.2319,9.39358,9.553,9.36715,9.25,9.24243,9.35586,9.35317,9.33363,9.35317,9.40019,0.0355,9.41605,0.12032
16901,214.9229335,52.8879791,25.9015,0,0.37,0,1.413,-99.0,-99,-99,1.413,1.26,2.49,0.88,2.8,-99.0,8.415,0.261338,8.59693,0.125004,8.0777,8.53854,8.52179,8.51,8.5602,8.59693,8.835,8.60999,8.02,7.94999,7.99598,8.10404,8.03485,8.07785,8.36659,0.1657,8.60351,0.16381
16908,215.098031,53.0118342,26.6216,0,0.35,0,2.663,-99.0,-99,-99,2.663,1.27,3.42,0.45,4.41,-99.0,9.0227,0.249019,9.10857,0.119022,8.777,9.26844,9.09272,9.1,9.2413,9.10857,8.911,9.13033,8.97,8.66224,8.7253,8.84891,8.73395,8.77712,9.08881,0.22248,9.1043,0.11186
16909,214.8195794,52.8145444,26.268,0,0.36,0,2.232,-99.0,-99,-99,2.232,1.05,2.9,0.36,3.43,-99.0,8.743,0.231181,8.95747,0.117264,8.6055,8.66677,9.03302,9.0,9.0505,9.10415,8.904,8.81079,6.83,8.47536,8.54146,8.66346,8.56249,8.60561,8.86987,0.21905,8.9834,0.11251
16910,214.9936141,52.9379771,25.223,0,0.15,0,2.132,-99.0,-99,-99,2.132,1.29,2.43,0.92,2.74,-99.0,8.7672,0.189753,9.10073,0.197349,8.8195,8.95458,8.5799,9.14,8.9972,9.06145,9.458,8.96911,8.82,8.67849,8.72552,8.86011,8.7756,8.86011,8.81948,0.17669,9.07444,0.27591
16916,214.8999219,52.8715211,25.3321,0,0.0,0,2.164,-99.0,-99,-99,2.164,1.5,2.42,1.2,2.69,-99.0,8.6721,0.183747,8.8435,0.143978,8.7206,8.85372,8.49052,9.01,8.6436,8.8367,8.974,8.85029,8.9,8.60535,8.69143,8.766,8.68743,8.766,8.70903,0.17184,8.91654,0.1391
16917,214.9217239,52.8864859,24.2716,0,0.0,0,1.776,-99.0,-99,-99,1.776,1.72,2.05,1.58,2.22,-99.0,10.185,0.12091,10.0135,0.202176,10.0136,10.185,10.247,10.19,9.8313,10.1011,10.232,9.80072,6.68,9.90512,10.0353,10.0661,9.98547,10.0137,10.1458,0.10636,10.0574,0.17946
16923,215.0803034,52.9992505,25.5388,0,0.03,0,1.727,-99.0,-99,-99,1.727,1.32,2.34,1.1,2.63,-99.0,8.5005,0.131241,8.56005,0.124492,8.3755,8.56972,8.62552,8.68,8.4401,8.61679,8.573,8.38048,8.11,8.26725,8.35706,8.39754,8.33852,8.37561,8.51826,0.12569,8.53737,0.11872
16925,214.6877366,52.7202378,25.2776,0,0.0,0,2.361,-99.0,-99,-99,2.361,1.82,2.57,1.34,2.84,-99.0,8.9987,0.094046,9.09455,0.071086,8.9987,9.07293,8.88615,9.24,9.1259,9.06145,9.071,9.1181,8.74,8.87718,9.00716,9.05906,8.95518,9.05906,8.98951,0.09213,9.09932,0.07903
16926,214.8287652,52.8209769,25.1165,0,0.36,0,2.323,-99.0,-99,-99,2.323,1.43,2.66,0.56,2.88,-99.0,8.6461,0.140401,8.93351,0.185392,8.6764,8.78539,8.50678,8.97,8.808,8.87035,9.28,8.89701,7.69,8.5683,8.59936,8.69238,8.64874,8.67649,8.66805,0.13351,8.93504,0.26362
16929,214.7185795,52.7425182,26.4355,0,0.09,0,1.401,-99.0,-99,-99,1.401,1.05,2.38,0.42,2.71,-99.0,7.365,0.198332,7.64781,0.105828,7.5632,7.37446,7.16673,7.71,7.5802,7.80956,7.568,7.58562,7.59,7.42127,7.435,7.57784,7.52924,7.42127,7.40874,0.18652,7.64993,0.11617
16933,215.2055017,53.087407,26.1729,0,0.35,0,1.71,-99.0,-99,-99,1.71,1.29,2.69,0.78,4.85,-99.0,9.1372,0.249778,9.1223,0.322752,8.8166,9.23498,9.26221,9.24,9.1957,9.12287,8.457,9.12057,8.97,8.73286,8.78624,8.83579,8.78758,8.81672,9.09422,0.16377,9.15976,0.18532
16940,215.2122255,53.0893564,22.732,2,0.0,0,1.695,-99.0,-99,-99,1.695,1.56,1.77,1.52,1.81,-99.0,10.1356,0.046804,10.2078,0.101372,10.1383,10.1824,10.0888,10.26,10.0182,10.2383,10.25,10.1606,10.0,10.0303,10.1446,10.161,10.1317,10.161,10.1383,0.04536,10.2012,0.0877
16946,215.0864102,53.0024013,23.0706,0,0.02,0,1.708,-99.0,-99,-99,1.708,1.64,1.86,1.53,1.94,-99.0,10.3045,0.16296,10.3186,0.094931,10.0644,10.3753,10.3045,10.33,10.2007,10.3073,10.461,10.2778,10.41,9.94595,-99.0,10.2394,10.0602,10.2394,10.3045,0.15329,10.3047,0.10414
16947,215.0204312,52.9568139,23.6211,0,0.01,0,1.704,-99.0,-99,-99,1.704,1.89,2.05,1.85,2.15,-99.0,9.1867,0.128953,9.1036,0.392281,9.2805,9.30374,9.06967,9.23,8.9235,8.89713,9.833,8.9772,9.17,9.19352,9.28077,9.26023,9.27778,9.26023,9.24314,0.1026,9.09471,0.85078
16954,215.1649054,53.0590434,26.4569,0,0.35,0,2.021,-99.0,-99,-99,2.021,1.23,2.52,0.49,2.82,-99.0,7.9374,0.344623,8.5245,0.078072,8.0038,8.27992,7.59494,8.45,8.5245,8.5523,8.647,8.46855,8.45,7.88029,7.90778,8.01097,7.96636,7.88029,8.06044,0.32726,8.55958,0.08338
